years,model_name,model_cumulative,burke_growth,burke_growth_5,burke_growth_25,burke_growth_75,burke_growth_95,burke_level,burke_level_5,burke_level_25,burke_level_75,burke_level_95,newell_growth,newell_growth_5,newell_growth_25,newell_growth_75,newell_growth_95,newell_level,newell_level_5,newell_level_25,newell_level_75,newell_level_95
2082,ACCESS-ESM1-5,-13.57362153739169,-98.41332111763708,-99.5121409171418,-98.99350377334582,-97.30437370799278,-94.92677034993679,-20.648005073044573,-23.736388591335576,-21.906678925545798,-19.30080530792704,-17.399589001216743,-3.174574328931601,-99.94528842056212,-84.20844684124998,48.28369997687929,251.7660360551625,-18.15579630398142,-32.78403344719341,-23.14589628220245,-9.844908818785736,-1.2415247977288482
2083,ACCESS-ESM1-5,-11.505865887489152,-98.6779793663274,-99.60541092817593,-99.17090376921868,-97.72299426539985,-95.62496100816577,-17.608223522569986,-20.257430727580683,-18.663354930257825,-16.428614307770605,-14.826437923229408,-3.970628581690799,-99.95727748843326,-85.86889859809855,51.002523628362816,278.2694761803131,-15.272115199657488,-31.756457005070818,-21.620358183423594,-9.120508206684196,-1.6567743456834894
2084,ACCESS-ESM1-5,-13.114105609807748,-98.87450521406952,-99.6755345128662,-99.30399115589911,-98.03142061688004,-96.14741974858322,-17.055172664806527,-19.824775085143887,-18.194049119098356,-15.863982184963376,-14.214435178424612,-1.7258556041970963,-99.96603904174931,-86.94764187584644,57.823883929515205,304.3641217515973,-14.678863455054397,-29.829833552074597,-20.610410150621806,-8.030843213976247,0.3092076596208271
2085,ACCESS-ESM1-5,-7.676516321147742,-99.0005015774852,-99.71981223663346,-99.38900600938089,-98.22852594042874,-96.47193618062735,-13.032321073726493,-15.400817114317523,-13.971611999987065,-11.97490927746041,-10.603920493080931,0.7400161212072986,-99.97179126402035,-87.5562411573325,72.23052550726649,357.8871107232689,-10.707081843296468,-25.571884563444517,-16.07766245670794,-5.8150354211552235,0.7603790045366265
2086,ACCESS-ESM1-5,-7.957968627572276,-99.14621638367169,-99.77011977413703,-99.48667023090228,-98.46182551534119,-96.85302861931744,-17.25287492597075,-20.216903963997446,-18.457761175253307,-15.964288493711798,-14.209543451686457,1.393417170587552,-99.97783216071367,-88.44076501791783,71.25588434040158,357.84994583125126,-13.542578958835794,-28.658210490298323,-20.874681730990872,-6.20932500575222,2.372976548863077
2087,ACCESS-ESM1-5,-8.762913127520589,-99.27352474421241,-99.81112882650764,-99.56813805639999,-98.67200794044658,-97.21761927008961,-16.7888013428836,-19.578553215203108,-17.914076938346323,-15.541956160144398,-13.87010258417789,0.3695105927292386,-99.98263683928828,-89.39823019811325,73.65019253798695,378.0330594327557,-14.336729586502472,-29.79003456518013,-19.90206433716488,-7.805602340575035,0.954393750451783
2088,ACCESS-ESM1-5,-8.283467039181524,-99.37780793500403,-99.84348177170818,-99.63418788203131,-98.84594174905244,-97.52299054970513,-16.388504874955235,-19.144107466988313,-17.501832900931515,-15.181776078765019,-13.514957762367864,0.37990357299253485,-99.98624197580362,-90.22461528940963,77.38381001638271,402.99166541677977,-14.497569685838663,-30.454564409053052,-19.802339539827663,-6.995909267520228,0.7321804193039538
2089,ACCESS-ESM1-5,-6.703747752283274,-99.46267294359151,-99.86926409197783,-99.69036655883644,-98.98708739342604,-97.77074267869499,-16.243189991142405,-19.147804613334618,-17.40166154637659,-14.957500915145472,-13.212398955111604,1.6242492763824279,-99.98902416487073,-90.90949287642108,81.75518771012405,431.0801873322087,-13.654903605422504,-30.12186032936562,-20.55694593347456,-6.441841259740566,1.9515992235233437
2090,ACCESS-ESM1-5,-9.255268357478908,-99.55572837088008,-99.89502932713769,-99.74842346855931,-99.14734862583529,-98.08653846795052,-18.2449638249103,-21.024555796046606,-19.350589845633003,-16.999802536196462,-15.33813287810749,-1.4589803080167996,-99.99158289785649,-91.8390532850466,81.29687284768023,460.5965679011839,-14.86012700695144,-29.69122311915036,-20.413213468599356,-9.099783366790671,-1.5179997886636065
2091,ACCESS-ESM1-5,-11.971526978988267,-99.62924217004829,-99.9152388123721,-99.79277701366458,-99.27405555768398,-98.33476393616262,-18.74721502497332,-21.814713781627624,-20.02422302747443,-17.427549220745796,-15.535141772231931,-1.8603320856067862,-99.993545916327,-92.60926286540581,80.56926594711389,470.1375535543672,-16.832461603638315,-31.650855510005144,-22.823151358219242,-9.607122325443573,0.5333046616849523
2092,ACCESS-ESM1-5,-9.251828747069856,-99.68364700886022,-99.93061228522414,-99.82536005221259,-99.36992351681879,-98.52307458885474,-17.291559250562127,-20.28960861138167,-18.4857441144191,-15.971384463096483,-14.176402100270924,-0.14845029602956195,-99.99490115781333,-93.17199847167421,88.90589323898655,509.86645602457315,-15.199439748186894,-31.273763122848067,-21.411673287242206,-8.130402581104267,1.0493389605109016
2093,ACCESS-ESM1-5,-7.317224908957631,-99.7365775808388,-99.944573729071,-99.85662684993508,-99.46628051454567,-98.73304984356089,-18.347872000344324,-21.2369919902175,-19.501903750342098,-17.05442414690923,-15.32638208226822,-0.12319425010628438,-99.99607600534797,-93.80035313029916,93.60856894322839,552.9298400779638,-14.947494625165492,-30.799815863300644,-20.806925704986956,-8.57496403088166,-0.14740399268700308
2094,ACCESS-ESM1-5,-10.961871443299598,-99.78920877558922,-99.95760679485025,-99.88667666952267,-99.56266550897419,-98.95560831636249,-22.253149986418176,-25.610719868378705,-23.60363019227303,-20.84003704661773,-18.770196205336664,-0.9280200613167977,-99.99709060978087,-94.44213232012983,88.55553426192908,552.6961161585598,-19.276650914872803,-34.58243741558519,-25.396162801735944,-8.875337575850327,-0.39976373103812973
2095,ACCESS-ESM1-5,-14.686513896093189,-99.82937977234998,-99.96730393277316,-99.90936110134861,-99.6391283087191,-99.11461167293282,-22.085792791672997,-25.485365594803234,-23.45162291440439,-20.630056015993723,-18.596040828609627,0.13890411410688586,-99.99782442350984,-94.83465596123483,90.60345587734766,570.6222288864269,-19.523183002626347,-37.562780846603005,-25.85296361192443,-7.938211150003349,0.6275307072731894
2096,ACCESS-ESM1-5,-8.527554888311982,-99.84867163303687,-99.97194579468236,-99.92076315433442,-99.67452375717282,-99.18562257382835,-13.690375093769823,-16.50268228188122,-14.783805713979215,-12.42514301965314,-10.727272802047738,2.352770630712264,-99.9982556415671,-95.10532213900285,108.98730491496464,687.3765527028851,-12.414504747171545,-31.778852394181897,-18.066069370242943,-6.841651409248984,2.8058564251143236
2097,ACCESS-ESM1-5,-9.386401766745312,-99.87491217328525,-99.97781094931766,-99.93553975992752,-99.7268829809054,-99.2989996219316,-19.68682187375138,-22.80677746639187,-20.973870517541325,-18.340970072868434,-16.422238862654847,1.9669165486695506,-99.9986767713658,-95.49885465467165,107.10684003933007,704.7364983882827,-14.909785334939794,-31.426739859736312,-23.057390312058835,-7.945240810534471,1.8588388814139778
2098,ACCESS-ESM1-5,-10.586703087335536,-99.89968692079061,-99.98291405327193,-99.94896726296022,-99.77748016584343,-99.41388060464169,-21.9376948941288,-25.24195122223546,-23.264292714456346,-20.522639624583007,-18.504108089987024,-0.2083388356341198,-99.99902215292079,-96.03405340044664,105.29029628448812,715.6842704461378,-18.683685322315043,-34.053221278347515,-24.9001593883601,-9.14674057451953,-0.31145356589387996
2099,ACCESS-ESM1-5,-12.417286460043153,-99.91793445370595,-99.9865687364392,-99.9589140123488,-99.81443004932748,-99.49861191295064,-20.853358729366068,-24.1868833182875,-22.22718076415726,-19.406216424666255,-17.327693072936,-0.5028466387500818,-99.99926260056246,-96.43065730692378,107.60848628770394,755.2440250786769,-18.652623891209185,-35.9682770239151,-24.927368520203885,-8.637691304053764,0.6712183688031104
2100,ACCESS-ESM1-5,-6.328090195441494,-99.92834525322853,-99.98879377673273,-99.96488831554721,-99.8350547139427,-99.54238495058824,-15.910605958354829,-19.10419339877739,-17.241451055585312,-14.438646784499888,-12.454027708859572,2.4816690104731753,-99.9994130400662,-96.60015587460393,121.77952670738965,868.3489286919882,-14.063034313565847,-33.743876601578265,-21.733400592786868,-7.2455971863363615,3.4925384268109028
2016,CNRM-ESM2-1,-1.1805221096900187,-5.946894992647267,-7.683458155114764,-6.641090887585321,-5.0060632460535714,-4.020202046753097,-2.790813944299275,-3.753664899969944,-3.1998020637777236,-2.4647523490446743,-2.021950279822393,-2.7980778913070328,-12.426449447715612,-4.583237524906492,-0.9561627325642585,1.1885278758576316,-2.313654508006824,-5.009340947649125,-2.674276287660804,-0.8474907920965391,-0.12355976220077344
2017,CNRM-ESM2-1,4.880395318957298,-7.036510404572171,-10.85042580330622,-8.585269923545692,-4.832594400495138,-2.5383265589866144,0.2930668314782725,-0.570492307264836,-0.053440177980013104,0.7037788866591566,1.331897741349164,1.3205838477038045,-23.655357670257594,-4.6470914015978355,3.8051374989589437,8.790474348359725,2.0913750660779273,-6.540480702578348,1.032502922623224,3.401837785871753,5.469390811778756
2018,CNRM-ESM2-1,2.2279786260251067,-13.922041806317454,-19.112758157937005,-15.966499442849269,-10.902479973069479,-7.6479359577822486,-4.5073311872686155,-4.9781833661087465,-4.701045722107078,-4.318577367384635,-4.038830291058371,-3.0911182680494473,-33.21866087816314,-8.73952859732131,-0.5693684494855855,9.220579680384716,-2.3160918634008265,-6.839434540797715,-3.6889633790238574,-1.094870029666417,-0.04494717410634513
2019,CNRM-ESM2-1,-6.399402948800914,-21.189573476946233,-27.32984226158337,-23.549157546375852,-17.60027592982185,-13.740049811427557,-4.694596758251346,-5.183270264076967,-4.897312004789045,-4.547687976240256,-4.311355078656254,-6.841326521322594,-41.29369774325056,-14.828551679604995,-4.472455938920438,6.992500801728004,-4.593190528942221,-5.858785321877371,-5.242024939359203,-4.130172365279472,-3.187882943853695
2020,CNRM-ESM2-1,0.09400168358502103,-22.38961278465874,-29.618586001848847,-25.148524675586593,-18.10273331106015,-13.386158031333073,1.6779707969692748,1.202305302643425,1.465956520832945,1.8954652015706008,2.2612861314472488,-3.1990560879114005,-47.30628886655422,-15.67055670821439,1.6786371243996623,11.972183994506572,1.2253166713470653,-2.779535034834739,0.333126362407965,1.8870467906162869,2.68288550115801
2021,CNRM-ESM2-1,0.04405442457733333,-26.377469355834293,-34.6845284830558,-29.593434830468745,-21.375782292246182,-15.56602178931119,-2.7266231827986154,-3.426237479703531,-2.9483626605779745,-2.2718615539876863,-1.8271324866696137,-5.100772364972428,-53.192928569495756,-18.580164635309092,0.15024522795277218,14.562883940412446,-1.6794475394308228,-6.563647465066513,-2.8106963982923117,-0.6739175521137453,0.7275293424667684
2022,CNRM-ESM2-1,-7.168749942234776,-33.263763960308914,-42.12096469197925,-36.744235313334364,-27.806175342536655,-21.61401239556463,-6.8130173019639635,-7.930780674703641,-7.3095420279163275,-6.395448428270855,-5.837091891655255,-9.098197030906935,-60.95902196260213,-24.820139012581897,-2.9553395558072904,13.452493749177775,-5.810867189227087,-11.118715478888348,-6.668061721890284,-3.2710900668700416,-2.438306894096429
2023,CNRM-ESM2-1,3.6130604908432895,-33.16082174720071,-43.05032217378175,-36.95979348384183,-26.99027193236443,-19.97205056844621,2.958711286373039,2.388033874782125,2.7136166795015626,3.2164189855993897,3.668569806236155,-3.197570290495194,-64.63326566060715,-23.915266728496054,4.189356209913941,21.07606794351346,3.4333064065467878,-3.2045518829761943,1.969570969054657,3.9313376741424433,4.340337696290497
2024,CNRM-ESM2-1,-0.6045036527723036,-37.15516442688925,-47.57136060158498,-41.21484168683971,-30.5202327561232,-22.669021533083477,-3.1347965566956626,-3.790762094979294,-3.352255821859529,-2.7027032597574774,-2.2659976620638678,-7.917579892879151,-68.43358062278364,-27.408254047245016,-0.16293952572502546,22.147032646264968,-2.366866708810517,-6.079648082442071,-3.4266843882989395,-1.2493270234459786,0.03955780838621241
2025,CNRM-ESM2-1,-4.718517756252883,-42.865320270180874,-53.38055615903296,-47.07518798119437,-36.13397023816888,-27.763995400556894,-6.52114866118062,-7.187694908629494,-6.784562113486514,-6.236886801694796,-5.860680009560715,-11.423548822466024,-73.04862818286986,-32.565818040620385,-3.2644207704920047,20.885752081449986,-5.549464407214844,-9.33082176852772,-6.10727430424981,-4.387534064567811,-2.3560843680141663
2026,CNRM-ESM2-1,2.913193077421128,-45.12311414016095,-56.19453636289644,-49.560479550217906,-37.70490053041373,-28.974136561327455,-1.2004731052050688,-2.41911152742903,-1.634126508735012,-0.37206005758021465,0.6057869855456532,-8.06992232132795,-75.21762161089539,-34.66167657077387,0.05554939411791526,23.59631937056066,-0.8628105560371246,-4.259143102577285,-2.5421212836622353,-0.18725383553398478,0.2933380040598176
2027,CNRM-ESM2-1,-3.908242731699485,-49.45648290898062,-60.613766831151395,-54.026356213031534,-41.85393347193824,-32.47571916169053,-6.173903674107173,-7.06605782437123,-6.509365877552065,-5.76222392619552,-5.267852241025183,-12.83758635650894,-79.25808450384405,-38.42113689518243,-1.6732863780337448,25.329491653659804,-4.936487025559544,-10.716242719426745,-6.004032393990666,-3.1141235933064504,-0.32177398411403557
2028,CNRM-ESM2-1,-2.9772930933841923,-52.43140569744262,-63.727924575550254,-57.076831486134814,-44.68254122009794,-35.06303047554839,-3.4963222757512735,-3.9933626514118914,-3.686101817005527,-3.26748549039112,-2.975182984463909,-9.69619618782186,-81.86359668569494,-40.27393487926352,0.19361925889478382,27.58415980749994,-2.224553809175578,-5.909379806057047,-3.103356442192806,-0.9315221208552105,0.11810408644683079
2029,CNRM-ESM2-1,-0.8660424539652989,-54.512009780083034,-65.99577133005809,-59.2409538274631,-46.465457531634094,-36.43702137911836,-1.635416135634593,-2.0666220139983538,-1.7837491073871115,-1.3657992941126018,-1.1117306127054305,-8.869721285688264,-83.80023829102437,-41.98643944536291,1.271667707060975,31.03027341430812,-0.09894552079631191,-3.6048394172647225,-0.9445583246202927,0.32663300706514686,0.9261112763953028
2030,CNRM-ESM2-1,-1.9181318886808296,-57.56261065133703,-69.21067575026045,-62.40782353535469,-49.1895133862428,-38.47266407137106,-6.143892406222751,-7.375082163685287,-6.558900700289627,-5.408547396576358,-4.707547619183439,-13.884315995834179,-86.53037980343518,-44.75318084502191,-0.8857445004320508,36.090061043033565,-4.113475129276079,-12.85765838908976,-5.138332374997933,-1.7101292660289924,1.993218254039193
2031,CNRM-ESM2-1,2.2023701351300717,-60.77413945780181,-72.54499282804619,-65.61882443781168,-52.08988912371437,-41.02490957817746,-7.6018821115796165,-9.230307645165537,-8.120574263375946,-6.636399923494441,-5.6891771088185,-13.974576329599198,-88.79882562191182,-47.23863048397615,-0.48575046512682185,40.68651293209565,-4.875850556381794,-15.525172600714463,-6.418339848021082,-2.081424504646423,2.0415177980167476
2032,CNRM-ESM2-1,0.7498210635697111,-61.83798591469723,-74.02386172526998,-66.86167909007412,-52.73220533669238,-41.11288158094831,-0.21449809507801954,-1.4241197236419478,-0.6611166156425319,0.6395431497265847,1.5559659919971658,-8.480536402841988,-89.62535092167602,-47.822231760216425,3.0307324332814245,45.31402950202152,0.8450994554508151,-2.991362610961077,0.3707602577537772,1.981598951397534,3.9620943007542513
2033,CNRM-ESM2-1,-0.4802662577395145,-63.52716314062272,-75.76628349166687,-68.44691402629806,-54.18106640108456,-41.95479395182393,-1.8289795189500135,-2.6019836353022407,-2.0963633082158983,-1.314826253483381,-0.7808638217238317,-11.62904332196797,-90.66310319174111,-49.46450498785933,1.8864771757483023,48.88398998475835,-0.7871841321661188,-3.4099869495518664,-1.5868428578568405,0.4200290646026117,1.2115961527964614
2034,CNRM-ESM2-1,-4.7842194285810935,-65.54194777607275,-77.63151003730866,-70.41766926717838,-56.11267979828158,-43.6190555154361,-2.9138312327672056,-3.5906937979079623,-3.1284091439942596,-2.4720507916893397,-2.017950155820958,-13.619387190996267,-91.72258056147439,-51.505952461061135,0.9752156543526569,51.18312907236615,-2.1285577585901105,-4.603168374340834,-2.9838305772566964,-0.6561142308488255,-0.02073966725026919
2035,CNRM-ESM2-1,-6.776213389172215,-70.26740436026319,-81.22503848155873,-74.76168794318635,-61.61162002465144,-49.884009698734886,-11.712105439364674,-12.723229274800508,-12.081690069352957,-11.221111147489815,-10.604858629967373,-20.993530222992018,-93.20398217717741,-56.920990078168956,-5.497941792503114,44.69546921308718,-9.634846911602857,-12.058536897836685,-10.305141472067248,-8.958922010786175,-5.087253007975732
2036,CNRM-ESM2-1,-6.394673399634209,-72.7324430586411,-83.26919718676972,-77.10575316059646,-64.22357233265639,-52.54122975708919,-7.107736654477426,-8.183377763946197,-7.459918746613214,-6.476560577450085,-5.838011384002151,-18.429927086749416,-94.30626918560867,-59.518230391124405,-2.632044728010152,46.69304129284379,-5.722386740774288,-11.6698372432612,-6.453949803915238,-5.104222376805467,-0.35290732489839055
2037,CNRM-ESM2-1,-6.890044457051059,-75.95840620726557,-85.60962380394945,-80.13199011323405,-67.98445028259736,-56.94979319605847,-10.072165357220687,-11.083433322543168,-10.443276360224873,-9.552797225325715,-8.9694528474759,-21.524050684949042,-95.32849031140171,-63.28551865825467,-4.116311786959037,44.0470204697905,-8.443855709826448,-13.912855408752025,-9.255547181717505,-6.900263251795069,-3.2579427788803628
2038,CNRM-ESM2-1,-6.639695458693328,-78.60421013530359,-87.59117010982035,-82.48618213742101,-71.00482543446806,-60.37973154239089,-10.347129526491816,-11.672820652901283,-10.837493158491295,-9.674511168316247,-8.875010439025289,-22.25456583611959,-96.28154727354477,-66.24300490929409,-3.773832272606903,44.70829221793279,-8.58898809792743,-16.947589355198716,-9.588048257121251,-6.313545658571728,-1.13076114219671
2039,CNRM-ESM2-1,1.897439039417259,-79.45003669371188,-88.49401935580093,-83.39380599939231,-71.60487522461338,-60.533401799549225,-4.922749290856599,-6.676734140786089,-5.576021917020713,-3.808393627398343,-2.8752269649437445,-18.575068356390446,-96.96694648763808,-66.70132305025318,2.779480294055414,60.84292722472753,-2.2365221096155574,-15.84629158306283,-3.8024237597203303,1.6051631799702815,5.766714884799775
2040,CNRM-ESM2-1,2.064795617780635,-81.35023188809281,-89.91329715475693,-85.11078341238618,-73.72441400540899,-62.70606236123217,-9.455805129602613,-11.011516285224454,-9.986757463667306,-8.564095902793445,-7.617614708493758,-20.038406781557597,-97.55594577458777,-68.85044781558737,-0.23416000231500922,61.49326650019504,-5.593277536245822,-16.957050753870206,-7.8656019576450635,-1.2627054454859898,2.706367416567601
2041,CNRM-ESM2-1,-4.932458234414094,-83.0241933004298,-91.07421947336256,-86.60587389845517,-75.73944298582069,-65.07445504911622,-6.648031841828372,-7.657761818072095,-6.967159527627875,-6.019134759002598,-5.427954124231937,-21.093860310572914,-97.86707391972574,-71.12830697307292,-1.7597674009294906,61.44796288796459,-5.790741147282424,-10.30882300146436,-6.536416940505019,-3.712729041317686,-2.713928904308218
2042,CNRM-ESM2-1,-1.712711832332836,-84.42491240111008,-92.07609879454249,-87.87488139048875,-77.29554140146382,-66.62427700277941,-8.063204151102655,-9.589451562687323,-8.555276208341455,-7.152549647632245,-6.267411767733943,-22.703004974824474,-98.24657301398888,-72.81005144740836,-2.1935144974491005,64.8299716771851,-6.457782263309681,-15.21231557232904,-7.367389638315558,-3.717711589935846,0.7552335741325676
2043,CNRM-ESM2-1,-6.04171035008113,-86.10497868271926,-93.16320065486573,-89.27066878778233,-79.38341085866917,-68.97507462914952,-11.305956463788647,-13.032914194999169,-11.971973975717242,-10.511175193386546,-9.531713084374005,-23.1082596137497,-98.65341580636435,-74.78159488148971,-1.1443543486327812,69.49807166389978,-6.415736796061067,-19.23760835750382,-9.513646228795947,-3.8228941773473135,1.1969794314176685
2044,CNRM-ESM2-1,-6.549675171669578,-88.25860214270476,-94.41284900513996,-91.11231704321804,-82.23643613501379,-72.37641767358151,-16.740076088279523,-18.949030679923638,-17.588426000802425,-15.724093855401222,-14.475288322378532,-30.688731697021236,-99.03713045130822,-77.62328284717303,-5.9331662980679045,68.4701506770846,-13.054725214111262,-27.5452001885155,-15.798494622483972,-8.955126563279137,-1.2176756785099996
2045,CNRM-ESM2-1,-6.779188282979476,-90.0050117005508,-95.41536225695006,-92.58406019208799,-84.58059220151124,-75.38129018870315,-15.319580087342766,-17.080954754080413,-15.974600866910194,-14.393780700639613,-13.375388457376369,-29.236092051450935,-99.27371601891195,-80.14636921570158,-5.347816199853472,68.42617294041705,-12.08910059404052,-24.153877445948993,-13.339561723642557,-8.911717660426966,-2.593111199809215
2046,CNRM-ESM2-1,-7.546779174317708,-91.31440015419588,-96.15230476716536,-93.6258413844709,-86.34560558802077,-77.84830259155686,-11.968027530485891,-13.298680914181782,-12.406962807414967,-11.223348608539752,-10.41653509812831,-29.03988960684334,-99.40600601991676,-81.91902175797644,-4.531174004210092,72.84878033838304,-10.049514463022842,-17.29880960273972,-10.774972326841914,-8.07619451874466,-3.8344566045125683
2047,CNRM-ESM2-1,-9.565830418251908,-92.69935765207164,-96.90207685010765,-94.71601161200098,-88.24215604899057,-80.47568623024173,-17.64844920897144,-19.8846036605687,-18.49120500046061,-16.51074759662189,-15.197564245145823,-33.440056202332244,-99.56650569909448,-83.64863042963478,-7.897320161218591,72.00152982420732,-14.919626200696296,-28.235544342255206,-15.96117974896506,-10.629233037348607,-1.303428356233396
2048,CNRM-ESM2-1,-8.45154086533032,-93.61273092348881,-97.39041907987007,-95.43667304819665,-89.50095892917794,-82.20463995395619,-12.763639501912593,-14.427349466160443,-13.306223728888122,-11.842601006863962,-10.840335367311816,-29.682397435447257,-99.65578933951844,-85.14318194007454,-2.77811548138136,77.99591285276836,-9.284623134078945,-20.097339339768123,-10.895289001468578,-5.579605283531441,-1.5217397637745567
2049,CNRM-ESM2-1,-1.5918854580289743,-94.32505632924449,-97.77378483948834,-96.01197935390803,-90.45743732620247,-83.40329070885538,-12.811603474530065,-14.891495333772141,-13.49819230818403,-11.62510464523252,-10.396051859730292,-30.00852484804076,-99.73259662148948,-86.27617660437689,-4.038011232017902,84.89872159769021,-8.784188308004055,-22.984782543982785,-10.442154396029292,-5.549304982028913,1.4552174788277572
2050,CNRM-ESM2-1,-2.214421678295575,-95.06320650887132,-98.13814378692179,-96.57418207091114,-91.52877513877038,-84.97343075483886,-12.954860973394311,-14.711278543991169,-13.512786946611566,-12.03680887212889,-11.019927204503311,-31.0527201907897,-99.78376289347229,-87.64828924324858,-1.6261516156721445,86.71512134724556,-9.640117039243822,-17.953585800176395,-11.000538831282691,-5.31384103420296,-2.204490448555405
2051,CNRM-ESM2-1,-3.430937085380814,-95.61024017707615,-98.40366505863156,-97.00720886846238,-92.31008857028803,-86.04006600335002,-12.423305050468414,-14.427008953445608,-13.184871301358337,-11.455069526482998,-10.335299404119247,-31.7525374607891,-99.83138190662548,-88.48289140198307,-0.3078912024788605,96.00005371196875,-8.031951661076226,-22.353553312274123,-10.299567792433873,-5.164357613200787,1.6832459141961875
2052,CNRM-ESM2-1,0.37479920805074673,-96.03288678674828,-98.6094538086723,-97.32360481359612,-92.92056551667439,-86.85270683997915,-10.508135433078191,-12.229008880188585,-11.113352607241001,-9.628313226188023,-8.638388489208204,-29.966588141490654,-99.86593750668703,-89.13393198562119,3.5539769760416062,106.27743461413972,-5.337334815809935,-18.814748713806466,-8.14100015789877,-1.314737423168666,2.873622697557976
2053,CNRM-ESM2-1,-3.6909136625362104,-96.51565419102421,-98.8262978353699,-97.69203576174189,-93.65189971130388,-87.95044434172048,-13.089062151967944,-14.860229354206123,-13.729940111451244,-12.139482350715081,-11.068409129836665,-33.26719654635916,-99.89551160265263,-90.01568166931581,0.7748271454988798,109.11060382413706,-8.00740265216327,-21.150504430965228,-10.867339962462486,-4.744781195573866,0.8999200720834463
2054,CNRM-ESM2-1,-6.885019083754596,-96.88293077630597,-98.98963863187078,-97.96383505511085,-94.18799536352526,-88.71126472961946,-11.842998828175933,-13.78461973425381,-12.512782766855846,-10.756677794474168,-9.599666524247075,-32.750693019655415,-99.91876627216057,-90.71482811549649,1.1490471222306287,116.28469410659825,-7.456942037573394,-21.707285866555797,-9.64280615283858,-3.708531789617364,1.7541259491979353
2055,CNRM-ESM2-1,-8.44636019786461,-97.43499096538996,-99.20546096086879,-98.3521611396105,-95.09523548666004,-90.26131547730051,-18.816425332257403,-20.859702845553706,-19.531001848038866,-17.655283440764258,-16.41501494061832,-38.679041722800875,-99.93989369606841,-92.01377004079343,-5.3352295551921225,109.87697531310965,-14.589850885097356,-26.564557016535847,-17.008317228190727,-10.978541146787057,-4.149275234563802
2056,CNRM-ESM2-1,-3.3546726306092456,-97.69129939513431,-99.31620175250836,-98.54295317451425,-95.46450835664778,-90.75457233021838,-12.624970168494887,-15.031051180338773,-13.423217232818574,-11.287066444759642,-9.890344654234651,-34.58689257343423,-99.9547502981118,-92.47186338110541,-1.199632854122623,128.0382492439554,-8.024178181151903,-25.082932226219555,-9.94113428667822,-3.5899293170128965,3.5888461691903073
2057,CNRM-ESM2-1,-6.259401932520503,-98.03920267315824,-99.44308586210445,-98.78069568828103,-96.06065995072377,-91.78529486307221,-16.068808751918983,-18.042180489504222,-16.74893483280241,-14.994807161206014,-13.799528941825978,-37.4114451463115,-99.96568759097873,-93.2521942786309,-0.588984523602254,127.76100158888481,-11.272968015736357,-23.99994476482634,-14.019260300079562,-6.459518764527861,-1.2089749250943904
2058,CNRM-ESM2-1,-4.502746345877173,-98.31367721199365,-99.54123147025551,-98.96843289292785,-96.51561620330249,-92.595952498495,-15.89600083729633,-18.10447866532262,-16.71391777914677,-14.828707730567547,-13.556473936483194,-38.701248949835644,-99.9746145001509,-93.80267183804462,0.1402917406928772,136.1764724833873,-11.135298266254374,-25.869029481372046,-13.450714022557397,-7.238427110239886,0.3110294337119867
2059,CNRM-ESM2-1,-7.6036231440327455,-98.65397929311719,-99.65281188893907,-99.19043311820795,-97.14520023276488,-93.7738770536925,-22.498078951425104,-24.91131643028074,-23.412086023789445,-21.227965850991183,-19.783964987950487,-43.23962311280661,-99.98218233776095,-94.70083819226521,-6.278322304955375,131.27143300294296,-16.42311626443181,-31.146220927872704,-19.637922251073903,-11.973109775058477,-3.1591736394013092
2060,CNRM-ESM2-1,-2.902941501574541,-98.82891224185836,-99.71274631619389,-99.30966518689978,-97.43913623582917,-94.24849933678603,-16.665391867349257,-19.421893637848452,-17.639683238800487,-15.101914937836202,-13.405846867418825,-39.71182157866297,-99.9871789632733,-95.14287131848464,-3.0848280137955264,151.21905319451463,-10.748188975765931,-30.171613856933266,-13.48553728609102,-5.940367157960091,2.910606195306782
2061,CNRM-ESM2-1,-2.6423060157580003,-98.97767338081552,-99.76092921829145,-99.40765014302912,-97.70676846292271,-94.71546512533693,-16.37215088844973,-19.07950446364045,-17.370658357925816,-14.957383008255821,-13.333911624477068,-38.34763165253955,-99.99075803313929,-95.51999559056149,0.07251812331352525,168.55717549647028,-8.463041210461986,-30.157096006908823,-13.293030626007463,-3.2551672388721475,5.313814717698593
2062,CNRM-ESM2-1,3.2665697476953914,-99.09786133022624,-99.79868742241469,-99.48628574720547,-97.9062808109129,-95.07708192123914,-15.696384472701608,-18.577288177995875,-16.67873417334118,-14.120043203284382,-12.406831829553177,-38.43715427607187,-99.99335382095101,-95.86772720701632,0.3795080069514789,184.1592189346889,-8.360069926239284,-30.48532693107717,-12.773031840040272,-1.6625641031703386,6.637936740640957
2063,CNRM-ESM2-1,-2.2052239686160546,-99.23927925768209,-99.83912085721599,-99.57575172229274,-98.18138094959562,-95.58359170274974,-19.67200065177276,-22.551321856056884,-20.689461323245272,-18.070290906904606,-16.367738502316975,-41.519457279017566,-99.99534251363798,-96.2045407266153,-2.410419987917789,190.26559701185175,-11.452682187290819,-32.67314030079745,-16.313097888148963,-5.002586165873291,3.8020259632701947
