region_list,model_name,model_cumulative,burke_growth,burke_growth_5,burke_growth_25,burke_growth_75,burke_growth_95,burke_level,burke_level_5,burke_level_25,burke_level_75,burke_level_95,newell_growth,newell_growth_5,newell_growth_25,newell_growth_75,newell_growth_95,newell_level,newell_level_5,newell_level_25,newell_level_75,newell_level_95
Serbia,ACCESS-ESM1-5,-29.305990701946705,-99.99229509449663,-99.9988560163361,-99.99635000679447,-99.98133092486381,-99.9485631148734,-22.311752801805472,-25.73841509767224,-23.68811069422335,-20.791491757138512,-18.68142432213763,-88.6607065550185,-99.99930138023483,-99.68598867826593,-5.40606279562095,183.9372851183223,-19.388886389705213,-37.6911508743783,-27.080656304252432,-14.024608193501583,-1.4457120919462787
Azerbaijan,ACCESS-ESM1-5,12.234010078696178,-98.79558623210683,-99.76283727530894,-99.36897285333022,-97.42737542818452,-93.53685086723775,-9.416853237741417,-12.823436114996667,-10.809695583642409,-7.948265848038605,-5.9002721332187535,-35.11522905910012,-99.92942698144888,-80.07677071687456,36.66781834683605,522.9016009257068,-1.6675741802078536,-30.397850635984067,-7.084074835172285,13.010375577912642,29.268476752378564
Turkey,ACCESS-ESM1-5,-12.881500596751538,-99.85310424889373,-99.9685420608588,-99.91998523759176,-99.70083932103806,-99.2930439749868,-22.029171030104244,-25.254553757368914,-23.39263802440491,-20.53894910705817,-18.568788471834907,-56.71119289389861,-99.986798755604,-97.07676108049395,-6.603559700661233,121.65255134014077,-16.767228151030096,-35.678588959045875,-23.687938963241333,-12.55488775067392,-3.898749883954232
Nepal,ACCESS-ESM1-5,-18.41408184782133,-99.72831255510317,-99.93145819111788,-99.83684666597027,-99.48392459577533,-98.78848344267752,-17.946718059291968,-20.594392522002924,-18.975438131010037,-16.51301448408121,-15.023548994043034,-4.138535282795086,-99.94962248762796,-84.25600424760894,111.15358180181909,2599.969952061204,-6.961602216956869,-23.511048149574595,-13.30102254879072,2.001306218891802,22.024091050586552
Hungary,ACCESS-ESM1-5,-22.992079912106078,-99.97142933026325,-99.99568834298374,-99.98679593016783,-99.93084566522828,-99.80149603660261,-21.013917142704496,-24.328108577986672,-22.372047798399407,-19.563004256384176,-17.542071096429346,-63.53018488503847,-99.9982245614145,-98.54331647688758,-9.229337950603824,188.25178892491633,-16.44507511285071,-35.76785760796391,-26.32253344168591,-11.729667199840135,0.5262227042951406
Kosovo,ACCESS-ESM1-5,-14.42806778143295,-99.99806109264252,-99.99973068722221,-99.99910397186439,-99.99523417279048,-99.98645971527965,-18.34329957903581,-21.8510063687252,-19.791771416984226,-16.724351778864378,-14.661339020502718,-91.83392943604275,-99.99973172502733,-99.90795935873093,4.621181350905518,257.1617066778172,-12.813598384767694,-34.68095679188948,-23.976787387536703,-6.22794739119899,4.756423098318768
Japan,ACCESS-ESM1-5,8.652204746822312,-99.84912397575444,-99.96672648445556,-99.91528103543297,-99.69999037078175,-99.31017023808066,-16.031862334374548,-19.22405427478604,-17.365629296107677,-14.622101136289666,-12.778075034994774,-49.57843109280988,-99.97701129851148,-94.84903417711345,2.2738134062774087,181.83555007803892,-15.082232684289494,-34.05931712783105,-22.244341308295784,-10.363904569673121,-1.3428118101753541
Bulgaria,ACCESS-ESM1-5,-25.603003876297226,-99.99765883651557,-99.99965891574394,-99.99890550573816,-99.99412719456427,-99.98326500010147,-26.79649275926136,-30.468701556280188,-28.236675569645676,-25.26292702945615,-22.96613863234723,-88.01439227885727,-99.99972123476861,-99.80260086568995,-1.130602128934216,240.50513454725595,-20.952378464174426,-38.768793129059155,-30.0863852560151,-13.561690092551462,-4.5977311086617325
Bosnia and Herz.,ACCESS-ESM1-5,-18.305529530870846,-99.99390020025814,-99.99910798041752,-99.99722015587575,-99.98472285070068,-99.95740057568122,-21.247213642913344,-24.581679278705305,-22.629353547612997,-19.810994102625013,-17.789883839002375,-76.14066868890046,-99.9993660800374,-99.65688477484545,-3.762242438782362,215.40622774768832,-14.808116905317025,-31.444337962115164,-25.169317685609045,-7.861690843445713,0.4710059975146075
Afghanistan,ACCESS-ESM1-5,7.795781584093042,-95.91048600424014,-99.37468088354532,-98.09566048196177,-90.57318715932499,-73.0858099364245,-18.186743474607013,-21.317621206028804,-19.44163367360491,-16.825042091951957,-14.950648278731293,0.998068478550429,-99.89898261222461,-66.30904393953068,144.13570835336816,9295.896918917377,-12.18877899111605,-31.003202308658928,-16.28547287550186,1.4226452575156867,11.87140994398015
North Macedonia,ACCESS-ESM1-5,-16.09782291723493,-99.99936867178427,-99.99991607996432,-99.99972074282918,-99.99834474752532,-99.99522827244608,-22.721883364957172,-26.51962161402667,-24.264129564891757,-21.05072216626327,-18.747004161141323,-91.14066147434173,-99.99989450854919,-99.93657118335396,8.626874786291967,279.57682105725286,-15.994922544079248,-37.10640695334241,-25.457510130661067,-6.154222953414784,3.4834747913118513
Italy,ACCESS-ESM1-5,-13.440356097803496,-99.9982094849613,-99.99974321188186,-99.99918286719594,-99.99549655836381,-99.98744842118242,-19.054329122073664,-21.807837371092297,-20.14558368850222,-17.910055352199738,-16.200497355610356,-89.63185470940094,-99.99972263472591,-99.86969760869206,-3.569234408943789,237.9533014227777,-14.307611309817581,-30.00985121289911,-22.313601578811898,-7.172853207237353,-1.493985136055589
Uzbekistan,ACCESS-ESM1-5,-10.239514414664486,-91.1672543246926,-99.13964279094122,-96.65970979491708,-75.29947041411495,-11.920588243791919,-7.354414246131292,-12.934706363942583,-9.688109369371045,-5.141592468892064,-1.880882737779599,26.06651288390993,-99.97930370590802,-53.02667953476993,671.5463575315028,145967.9993861154,-1.3738888108748404,-36.362732086302294,-11.315662128607197,17.28596771133003,34.54471460851297
Lesotho,ACCESS-ESM1-5,-0.6864775730003658,-99.98587128055316,-99.99771888143749,-99.9927895299227,-99.96746036908118,-99.90973811912247,-15.168419523593135,-17.65055092675286,-16.1996630220285,-14.117935513813485,-12.601833468938095,-39.05968693180952,-99.99499573411744,-97.08178691216808,24.4453531953868,765.1262249858597,-10.855698250782208,-22.96442031090404,-17.93434867544415,-5.247469492348575,-0.5483551550533823
Spain,ACCESS-ESM1-5,14.78811929287367,-99.99999949326667,-99.99999995790625,-99.99999979720204,-99.99999853481158,-99.99999506628802,-1.052756325183113,-4.895559412804252,-2.679953837784388,0.49627570657373443,2.7428773575715937,-90.22261825046253,-99.99999903752315,-99.99961207958206,71.05333562505956,737.3045417474359,2.2663009541293633,-23.546297947794816,-12.680953626263078,12.046035096928042,18.19697000412643
France,ACCESS-ESM1-5,-23.680767435569706,-99.99985305225705,-99.99998352296755,-99.9999409326996,-99.99960132583901,-99.99868933825651,-16.219032706409763,-18.6986936758171,-17.168428865263476,-15.18288764312896,-13.664815275252407,-92.26003273542172,-99.99994464175666,-99.97832991534001,-7.6632084030029155,407.03502125880414,-12.838873155967534,-30.920110826286304,-18.81258690974485,-8.556501723105345,0.8468292130864895
Greece,ACCESS-ESM1-5,-22.20783917894581,-99.99995623430388,-99.9999958934162,-99.99998369360246,-99.99987684742169,-99.99954452804609,-27.750503560933957,-31.83835560554438,-29.37795047068842,-26.0090921067324,-23.366679066249407,-90.00308836914974,-99.99997990325424,-99.97751228259597,18.715316004399178,383.99011439028055,-20.449985668803055,-39.08328004063221,-30.65180216401403,-4.018068398530167,10.563562150025792
Argentina,ACCESS-ESM1-5,15.135226662512258,-99.6913097309749,-99.92309249548825,-99.81964069987475,-99.4195205959915,-98.79860923719818,-19.975726703443353,-23.119711571009272,-21.24920881599557,-18.64070880794705,-16.74019685134024,-8.104007284002273,-99.8644237009324,-91.98408562798781,15.541945703254129,393.3577915696447,-14.203637713301998,-27.194540496217808,-18.783024382738848,-3.336109382457325,5.71712207619857
Turkmenistan,ACCESS-ESM1-5,25.594696814070605,-98.84529777876533,-99.91642157901902,-99.62285390065192,-96.4744472167616,-84.38995829911823,-8.472849667377814,-14.332572873157744,-10.98988694963311,-6.181820155951156,-2.785893449073684,27.245926661463848,-99.99494783454581,-58.161663432760214,413.34446543167525,320492.6296129895,-3.6015165090599375,-38.094210251001854,-7.9534548649808805,22.33660900080192,50.622226508852975
Portugal,ACCESS-ESM1-5,4.507460841448063,-99.9999992234229,-99.99999993809124,-99.99999970819951,-99.99999764921003,-99.99999111815643,-14.776486361828523,-17.959174700209168,-15.985598394209477,-13.490091914557322,-11.600555463094754,-89.28118761285674,-99.9999989504707,-99.99920704139979,59.406886554519076,750.2784729136191,-10.240361558853994,-32.168039466891415,-19.887280225231734,2.575716844464032,11.08287654223561
Iran,ACCESS-ESM1-5,-4.987122521674603,-99.91003734077889,-99.99293113052401,-99.97002651872917,-99.73226156748579,-98.84207425838575,-6.96169223836659,-13.08771833923954,-9.554420859257151,-4.600975987509425,-1.174530335609636,25.277181456704934,-99.99505236020886,-88.7977784001459,292.59022974805515,48696.79795710834,1.172572783831094,-39.828173426090146,-7.642959265296412,25.984614113338374,59.27894109150931
Syria,ACCESS-ESM1-5,-43.16714182613974,-99.99999379778711,-99.99999942771264,-99.99999766322074,-99.99998149900533,-99.9999338974669,-43.49757080764076,-47.4805112314869,-44.94553058069272,-41.674005688895,-39.322102577605335,-90.40692211126978,-99.99999446811825,-99.99027843238062,-2.9672263944411665,427.28914793889174,-34.09528161499938,-52.32297600586143,-41.56954155447026,-25.31786977980063,-15.987293630269287
Lebanon,ACCESS-ESM1-5,-81.69097370590873,-99.99999968457678,-99.99999997576309,-99.99999987783123,-99.99999903439482,-99.99999672303132,-47.029745899583034,-51.20391916063829,-48.63714533489964,-45.07408342400048,-42.430826810834745,-91.80043800619762,-99.99999894914933,-99.99936017721345,-17.80397898975711,389.43531176535294,-44.60465507899354,-67.82459093155047,-60.12504469859367,-34.644422926044314,-23.628971996524218
Pakistan,ACCESS-ESM1-5,-3.2421717409997886,-99.9792500191711,-99.99855897606456,-99.99305242098592,-99.93540700815302,-99.71591851480456,-25.079328711127925,-28.972429205088048,-26.644027546088424,-23.485357060194445,-20.995272447374326,-7.458829181761867,-99.9963180634179,-89.55579136081519,196.24298533751968,44219.354760622424,-14.596647680342967,-51.69387808591979,-22.335301855565714,-0.5819571445749239,31.679952071281342
Uruguay,ACCESS-ESM1-5,21.293609780320644,-99.95587648608362,-99.99144422497635,-99.97619701818381,-99.90872811812824,-99.77984682544232,-21.452327601479038,-24.76952062993719,-22.716219341130174,-19.978114676268667,-17.966017850347203,19.82457707207155,-99.95376895182346,-90.4464496048237,55.08971923492018,689.8371546494304,-11.206768472669221,-35.18263476035194,-17.656890814209316,3.392484074275315,25.656540787822486
South Africa,ACCESS-ESM1-5,22.13794576089083,-99.99980882064304,-99.99998266426869,-99.99992615037584,-99.99945586952653,-99.99814365365559,-15.164491699644412,-18.733396778545096,-16.52887607446444,-13.683447351914113,-11.524708767250791,-9.747028883978976,-99.99978346292146,-99.81557064000498,31.229191533984,600.8523897845965,-10.260863105731431,-42.39004583339954,-14.590197447038083,8.101069963193098,24.2836446384442
Iraq,ACCESS-ESM1-5,-39.170839099517586,-99.99978928893289,-99.9999913969775,-99.99994376169386,-99.99913529076134,-99.99530224152112,-37.15103868551189,-42.10369959185134,-39.17544041740442,-35.126615337037336,-31.839010445521374,-1.60390562946377,-99.99963927778172,-97.68126025994272,215.14901485807016,17564.093043349887,-33.983750493141414,-69.15764508956039,-41.69964561981207,-2.3226359661095985,15.85483968181109
eSwatini,ACCESS-ESM1-5,6.236627597408062,-99.99996983304993,-99.99999784016205,-99.99998899347815,-99.99990476550796,-99.99961636650589,-20.92258236284398,-25.342184613272302,-22.848094890761573,-18.767503796969663,-15.940503936148009,16.054966927413872,-99.99992804343468,-99.88933521026706,98.80589170046665,1050.628728043358,-8.497179235492474,-44.43760045413479,-17.614763665754502,29.6463855269456,49.142849603851104
Bolivia,ACCESS-ESM1-5,-8.033658451815363,-99.99999887572764,-99.99999995680304,-99.999999691098,-99.9999956367809,-99.99997707441428,-36.206712885265716,-41.20426390556866,-38.20301006233662,-34.22238828955131,-30.940738055747495,-24.561264787377752,-99.99999591559478,-99.9877852173177,8.890548632319838,1231.053041894048,-33.461715993358965,-68.11163557425341,-46.39358609042549,-10.187189429311193,0.9112709417427565
Mexico,ACCESS-ESM1-5,-13.73730175653678,-99.99999973604517,-99.99999998839397,-99.99999992465393,-99.99999898120645,-99.99999539773614,-31.645791860981454,-35.6893337038375,-33.13355895864372,-29.98484746257243,-27.671394064783783,-75.15014754460032,-99.99999895832946,-99.99813252276434,9.893853641305723,1372.7170389078963,-28.37696791029461,-56.12633475530081,-44.510443695254324,-14.791176215031008,-7.006393346456135
Peru,ACCESS-ESM1-5,-0.5896540435292752,-99.999996748644,-99.9999998474408,-99.99999901924642,-99.99998845950012,-99.99994397444296,-32.34847030352154,-36.62785903402377,-34.007479674279615,-30.646107206399186,-27.862410671181426,-8.69222932186886,-99.99998914927724,-99.9801210780009,20.08356124591868,1255.231496302126,-28.58664856197136,-61.38998113149672,-42.89095543776964,-9.03614806155811,-0.15053317506410868
Algeria,ACCESS-ESM1-5,274.4422854145364,-99.99999999999596,-99.99999999999993,-99.99999999999908,-99.99999999997567,-99.99999999982352,-6.837378525037829,-16.336213046215274,-10.910378917572473,-3.263503198679074,2.6573640622569172,-52.733562521842686,-99.99999999998299,-99.99998554459997,161.7036869250499,3039.0822256604847,-5.409781821905119,-72.53853735589854,-21.804568427868226,29.36173447187868,77.76896522719491
Namibia,ACCESS-ESM1-5,-20.78623187050933,-99.99999999944562,-99.99999999998522,-99.99999999986001,-99.99999999734142,-99.9999999854185,-35.00685351312526,-38.915565213892776,-36.49749278613993,-33.35019661626018,-30.963063078888055,-61.34490217079065,-99.99999999745182,-99.99994209184943,37.354483077684996,2538.8737199653638,-34.93289508350347,-65.07287911467235,-59.212125139112274,-26.566324809143627,-6.216221436389075
Zimbabwe,ACCESS-ESM1-5,28.663730196612192,-99.999999998803,-99.99999999998153,-99.9999999997664,-99.99999999317669,-99.99999994633806,-11.220034965823633,-16.360787159693302,-13.425464848115265,-9.017198891987855,-5.686302020861356,-39.773360339329315,-99.99999999725561,-99.99981367209492,334.1485867743162,6983.976796788571,9.83150184282444,-48.80694209576519,-9.161675869937756,36.75797647014309,97.29550805388226
Botswana,ACCESS-ESM1-5,36.5028726276372,-99.99999999983397,-99.999999999998,-99.9999999999695,-99.99999999895101,-99.99999999073194,-16.725440527789104,-22.266711151133865,-19.158735720283858,-14.463397450438642,-10.761430711324804,-33.82610999848994,-99.99999999963924,-99.99993529473181,370.3386453368977,7321.011308132358,-11.935442668559066,-60.57606718595788,-22.224682195851333,23.202278769594685,54.26904214908562
Burundi,ACCESS-ESM1-5,-6.56216136542308,-99.99999987575711,-99.99999999493325,-99.99999996103878,-99.99999948327549,-99.99999739702665,-29.401537600893167,-33.75107143792555,-31.087470383545035,-27.70097718040424,-24.94006619818957,15.50048775944688,-99.99999946344529,-99.92352560244706,308.4806951272171,20510.506725108506,-27.070389203349997,-61.127723305938474,-41.13082933137748,-7.092710433651608,1.084009714604066
Paraguay,ACCESS-ESM1-5,-32.260199314983204,-99.99999751560745,-99.99999986480653,-99.99999918074778,-99.99999126393062,-99.99996069668863,-42.79503985443952,-48.21208027900026,-44.870137902934225,-40.64186095980875,-37.00975667789563,6.050675426349161,-99.99999490514276,-99.95640566634202,115.5580502697263,2864.4744648169158,-39.104958722825785,-70.80719115390058,-50.894831446555,-10.521923678096273,0.008812132480867286
Zambia,ACCESS-ESM1-5,-2.614925729298312,-99.99999999038674,-99.99999999983177,-99.99999999802931,-99.99999994860573,-99.99999961091304,-26.648533268086716,-30.143381157130754,-27.890724180740435,-25.160003605278693,-23.017419511290782,-33.92102285255751,-99.9999999876195,-99.99904307884023,189.88985596389057,5120.540435902925,-22.346757112325626,-55.57856589048791,-32.48029968009958,-0.3461953668916662,8.45249015467201
Malawi,ACCESS-ESM1-5,0.46488713947001603,-99.99999995282354,-99.99999999886865,-99.99999998953652,-99.99999977914906,-99.99999859383672,-27.757700939806675,-31.232281256919713,-29.05733865943051,-26.30952794991036,-23.97706899766773,-44.27178175528953,-99.99999992832761,-99.99835800724532,163.52247870909108,3590.1120696197013,-21.652363495846856,-52.96419896806808,-29.48924705408693,-0.001389865134901469,17.872498037217422
Australia,ACCESS-ESM1-5,-34.29489796694297,-99.99999999997921,-99.9999999999996,-99.99999999999537,-99.99999999989038,-99.99999999935348,-32.006327345209776,-36.04202361528497,-33.52850229242955,-30.436364123329206,-27.827285767487297,-55.41612536872633,-99.99999999993702,-99.99999700864984,231.29621767068903,4683.5513856517655,-27.245981641207003,-64.39560284976001,-51.59687068685937,-16.28177884735196,-2.006795325370573
Ethiopia,ACCESS-ESM1-5,-11.54851486662447,-99.9999991381497,-99.99999997205904,-99.99999975790715,-99.9999964449647,-99.99997875049371,-34.86155866596926,-39.26086016429481,-36.51151898947633,-33.1055559249757,-30.249760798024127,7.212387533064857,-99.99999891844318,-99.97010457688697,343.1912207333564,4508.108571270279,-30.832847787408532,-61.46178254460469,-43.85456051986199,-9.834016497481812,-2.5233614923128465
Myanmar,ACCESS-ESM1-5,-15.453196081573273,-99.9999995595599,-99.99999998224443,-99.99999986958717,-99.99999825605369,-99.9999908112608,-34.337652227883964,-38.489771082610346,-35.888248216850236,-32.66121834857408,-29.935376284135394,9.748401813312203,-99.99999930757275,-99.97216196845295,194.91131192671307,6401.877103847837,-28.973551930932373,-60.894069299937826,-41.32063284776759,-7.027971720354256,0.21716004434257138
Tanzania,ACCESS-ESM1-5,7.688453233413295,-99.99999812220129,-99.99999992403585,-99.99999943726802,-99.99999283288642,-99.99996221578162,-29.50782691714908,-33.424491036890345,-30.964595060908596,-27.974164153971948,-25.48174921897538,14.391167703544427,-99.9999976169621,-99.9675405969146,281.3494206894886,2218.5383864107216,-25.556192236440964,-54.904229284204575,-34.53314102256819,-5.88897420306173,6.65035719012152
Bangladesh,ACCESS-ESM1-5,-23.49097735803276,-99.99999979114264,-99.99999999136766,-99.99999993562466,-99.99999913215999,-99.99999565288724,-32.08686679911901,-35.754691594495604,-33.49239184805312,-30.45742326965598,-28.347980003495454,43.77417722527396,-99.99999956988654,-99.93256626049057,307.5243748428923,44650.33264625441,-22.53364961627764,-56.2468116993525,-34.90357479188316,-3.5924456731067425,14.1406886788778
Vietnam,ACCESS-ESM1-5,-19.34121301172477,-99.99999982044243,-99.99999999436344,-99.99999995394703,-99.999999231952,-99.9999958024188,-38.18576572693495,-43.0867913815386,-40.043222559836344,-36.26426254919098,-33.1007222450174,-46.49725338208633,-99.99999984632562,-99.9965989570174,80.9627008635149,2084.788174303242,-34.52156161171413,-58.98397204582333,-50.94082542378479,-20.252994875457276,-2.2433823724513484
Uganda,ACCESS-ESM1-5,-9.895614561891852,-99.9999994959112,-99.99999997944934,-99.99999985186919,-99.99999800510193,-99.99998946061773,-29.48406086365487,-34.68229951907329,-31.48428238411707,-27.44912310836335,-24.448129268832343,3.943005328028948,-99.99999931741873,-99.95727060651836,259.5155908453452,17698.824556202766,-28.808871841850987,-59.681766734504706,-43.80926581349749,-12.414409678998714,-2.14530874380718
Ecuador,ACCESS-ESM1-5,-0.4773861471676799,-99.99999875178503,-99.99999996604527,-99.99999970332779,-99.99999452410421,-99.99996430092567,-29.774787335776953,-34.75775403252428,-31.709292901140053,-27.795016473797098,-24.88112138735652,-41.17337401679464,-99.99999980275102,-99.99640492922974,103.07223370553167,2340.6574378208484,-29.666078487698577,-57.38174312800977,-41.55258096538958,-8.419323868141943,1.1540212534113825
Madagascar,ACCESS-ESM1-5,-19.274106748980245,-99.99999974604391,-99.99999999109474,-99.99999993600724,-99.99999900042235,-99.99999499667057,-28.519223670996563,-32.33242545126196,-29.951158948593704,-27.04537387346242,-24.60319436845818,-58.32992025452259,-99.99999975640289,-99.99843748144458,112.88150560584988,2321.867962281632,-24.116665322725154,-49.712891167906385,-31.959626631246355,-4.048276900647629,7.388107019622479
Angola,ACCESS-ESM1-5,-38.63686325984458,-99.99999999699473,-99.99999999995238,-99.99999999938935,-99.99999998295083,-99.99999985903371,-44.74040764244326,-49.72934266275948,-46.588778171434456,-42.64657897509394,-39.65104238560633,-22.34105483300511,-99.99999999819262,-99.9995200112126,106.33947719642629,4439.2761341616315,-40.95236504843753,-66.28372324237866,-56.60522250750941,-26.16110053922636,-8.680432139440903
India,ACCESS-ESM1-5,-19.179862586641573,-99.99999689980312,-99.99999991517,-99.99999924807652,-99.99998620246544,-99.99990092202911,-28.68693032934785,-32.72160789597256,-30.096093237172504,-26.98092445224689,-24.40428295594277,35.98742124135875,-99.99999851715047,-99.7752101016623,967.8682629261765,43686.6059199275,-22.51882128631003,-54.2387708716263,-31.58137817453635,5.095199221379226,16.148501838133654
Laos,ACCESS-ESM1-5,-26.05534645344816,-99.99999999880343,-99.99999999998207,-99.99999999979052,-99.99999999296925,-99.99999994756709,-44.382736780089004,-49.359612849153436,-46.20316136092482,-42.415436421918265,-39.16934221044204,-70.95971643944605,-99.99999999963366,-99.99995021114876,95.62537832222618,4033.6004125182285,-38.87339971094947,-68.19221244491398,-52.414075120112,-26.944315945636294,-3.5888214362838466
Mozambique,ACCESS-ESM1-5,4.964764274866629,-99.99999999812087,-99.99999999997094,-99.9999999996501,-99.99999998883892,-99.99999991803136,-30.907967389638213,-34.83561210703924,-32.309367504596956,-29.209060070607762,-26.768695152778953,-54.5931753638673,-99.99999999921287,-99.99990328118591,272.6972437393748,6923.143104762188,-17.71150747415728,-41.28253372175808,-30.78243097457682,2.3711215911458803,26.03666164021931
Somaliland,ACCESS-ESM1-5,-42.106652046543346,-99.9999961917228,-99.99999995467303,-99.99999935175306,-99.99997740020216,-99.999771235887,-34.27659111113302,-38.86471156530947,-36.00949123325417,-32.39375591160692,-29.39674017129663,10.649412124636438,-99.99999902873247,-99.70901199896339,2554.489180204316,391289.42148755025,-29.262883899615105,-51.75851403325383,-39.761402377148315,-1.9279525889923015,9.053329966263833
Niger,ACCESS-ESM1-5,-44.31161388661488,-99.38720368558536,-99.99850129956675,-99.94995460729082,-94.30525362375187,48.01533393587365,-24.326255892581038,-35.58975368896357,-29.10891227512149,-19.842653787428077,-12.716386342235086,553.7471135633255,-99.99999976091715,1.7111869603718937,56553.22733502502,636284681198.5657,-18.959319773548266,-71.39448424599298,-41.091762966428526,43.204197016577474,93.8616138866797
Kenya,ACCESS-ESM1-5,-29.73071658431885,-99.99986924393275,-99.99999630816723,-99.99996691733055,-99.99945858828592,-99.99615755823199,-42.392450460570764,-46.89413666634344,-44.04473002277655,-40.50916677602727,-37.84112829284009,1.3749217174530926,-99.99997523974037,-96.45451162231882,1009.0936125360194,212765.8025526212,-35.65260753257245,-56.285391045267765,-44.85161353286172,-14.367602216330123,-8.57217147753423
Honduras,ACCESS-ESM1-5,-93.79574636035078,-100.0,-100.0,-100.0,-100.0,-100.0,-48.120553184881906,-52.98673331683208,-49.93023916897421,-46.01976779390298,-43.188025838050045,-77.60699264706213,-100.0,-99.99999999996956,223.2429766991258,17553.676530625813,-51.15064853445775,-79.85365164669274,-68.43137130289577,-35.08299757333589,-13.412246355513204
Cameroon,ACCESS-ESM1-5,-7.441843174293727,-99.99999991698941,-99.99999999772264,-99.99999997854574,-99.99999963682748,-99.99999774558829,-38.29030202179213,-42.59058242910451,-39.882446637092706,-36.462586518548456,-33.617838936321185,14.185275415135889,-99.99999997417834,-99.99327678104483,174.74554430257552,3010.0133603093554,-28.40527465635297,-52.51784225251143,-40.07395651535711,-4.497113881508877,7.74765967901605
Guatemala,ACCESS-ESM1-5,-77.5310570344744,-100.0,-100.0,-100.0,-100.0,-100.0,-51.932350505476485,-56.63309854630929,-53.67848000865696,-49.80747386702482,-46.99257743626318,-75.43135099153724,-100.0,-99.99999999998256,212.89991158150997,33127.92546664047,-49.87234818714249,-80.2618261769561,-62.750312120301196,-35.12666946212883,-14.954891793892548
Dem. Rep. Congo,ACCESS-ESM1-5,-14.564437166988075,-99.99999998186733,-99.99999999960373,-99.99999999577224,-99.99999991190907,-99.99999938392949,-36.904251859389525,-41.98774626017533,-38.79403542652927,-34.906864510856174,-31.71546285902682,6.104351382420625,-99.99999999512254,-99.99567977460458,231.48559476309208,3978.8933004368623,-32.08044998657665,-55.447126994005195,-42.63905988183731,-10.439094816902777,-1.0131749601506648
Colombia,ACCESS-ESM1-5,-12.389257709820267,-99.99999996062202,-99.99999999955224,-99.99999999321439,-99.99999977577303,-99.99999808893509,-39.84454381857844,-45.30104234722066,-41.89771905863532,-37.71244304265383,-34.22027964814154,-50.4068594495384,-99.99999999758369,-99.99966865186761,63.209030078796665,5480.415246986828,-33.838693324605885,-62.48221666692897,-46.573861156247034,-10.87581736477368,-0.83762767783379
Eq. Guinea,ACCESS-ESM1-5,-5.8754575619403,-99.99999939777985,-99.9999999767583,-99.99999982623693,-99.99999767558438,-99.99998744837,-33.085014731459886,-37.048320974904335,-34.54189304454419,-31.378942026120715,-28.922439820864632,9.399121597536052,-99.99999981670705,-99.97595054521041,185.50730781247677,2480.6001602042443,-22.070604120417663,-47.503294990113666,-35.68996830531482,-4.5561126394794815,5.2511429919674475
Papua New Guinea,ACCESS-ESM1-5,5.110434526784635,-99.99999783907506,-99.99999988846947,-99.99999929305929,-99.99999257107507,-99.99996824113919,-27.633747342741554,-32.35695324410665,-29.46970995033473,-25.734319044624453,-22.997753889650994,-7.585853159078615,-99.99999914821879,-99.97587700391585,112.67296929798148,1690.6492395022553,-24.20001668261062,-49.41638875950712,-35.3391517701674,-6.560879962775873,0.9603439398950108
Sudan,ACCESS-ESM1-5,-54.95159793188809,-99.99999999847428,-99.99999999998754,-99.99999999976276,-99.99999998948364,-99.99999986671041,-47.62180537020164,-53.48443140074268,-49.861763389451916,-45.2179737880944,-41.20085154488984,2.76617125981945,-99.99999999987635,-99.99902864530969,365.96251123270576,7679.088945730129,-40.68558690925844,-70.12449895948808,-55.95785550495917,-5.954127734954223,9.235660578613759
Nicaragua,ACCESS-ESM1-5,-96.1884998671675,-100.0,-100.0,-100.0,-100.0,-100.0,-65.18149003547697,-69.64049499958844,-66.9279399871009,-63.01591139892877,-60.14824488548328,-86.34371756838993,-100.0,-99.99999999999999,41.08331819567247,12933.836720496698,-67.18388454780036,-91.76883368394657,-82.2804178456467,-51.31012510643039,-33.77913583353481
Chad,ACCESS-ESM1-5,-48.56001556090593,-99.99999978759402,-99.99999999841984,-99.99999996832834,-99.99999856107692,-99.99998133440616,-42.93937610938953,-49.39723250681642,-45.404363564215004,-40.259370577911255,-35.946483046369615,36.561022621927535,-99.99999998755742,-99.93126576292318,2733.0778214684956,263710.7013207224,-26.678032970009713,-62.371641906138684,-49.15841241959925,11.500131938289371,45.09401907723021
Eritrea,ACCESS-ESM1-5,-59.086930147722306,-99.99999990973228,-99.99999999921243,-99.99999998570824,-99.99999941242021,-99.99999277012314,-44.23349712518084,-49.313427305851796,-46.118768282972624,-42.2189139693946,-38.884013253245854,6.120446207011443,-99.99999999479117,-99.95164142524783,1563.114025374325,62206.02990012146,-29.630265822703866,-63.51303772045886,-49.16064356379645,-7.951798601965773,0.1881386439793864
Dominican Rep.,ACCESS-ESM1-5,-92.79916777114956,-100.0,-100.0,-100.0,-99.99999999999997,-99.99999999999959,-46.255202811564885,-50.73121299757961,-47.90770515915928,-44.32082322164097,-41.67363753426824,-68.96974498301037,-100.0,-99.99999999408588,193.36044967215668,16251.730897054931,-48.12128919672554,-78.37682992960022,-64.00652176082838,-30.383245221626908,-10.806925931210742
El Salvador,ACCESS-ESM1-5,-87.96009776449208,-100.0,-100.0,-100.0,-99.99999999999996,-99.99999999999923,-56.08726473076153,-60.980200014602694,-57.90935845306039,-53.882977236257986,-50.89782136553826,-83.64634747281647,-100.0,-99.99999999622739,48.15581674357131,12955.984419617358,-53.58369546195413,-82.47356263137551,-66.05461825970163,-39.64941914423095,-17.054719568707668
